Date,Time,Category,Site,Turbidity ,BGA,AConductivity,SpCond,Salinity,Resistivity,Density,TDS,Chla,Temp,Barometric,Pressure,ft,m,Voltage,BP,Lat,Long
8/24/2021,12:23:00,B,FR4b,1.502384,1.087663,90.93388,101.0656,0.04730642,,0.9982939,0.0656799,0.009755651,19.75251,,7.279185,17.34090279,5.285507,0.3885163,992.0634,,
8/24/2021,12:23:00,B,FR4b,1.503809,1.089189,90.93455,101.0656,0.04730668,,0.9982939,0.06567959,0.009852702,19.75261,,7.343749,17.49115542,5.331304,0.3879241,992.0638,,
8/24/2021,12:23:00,B,FR4b,1.505234,1.090716,90.93521,101.0655,0.04730693,,0.9982939,0.06567929,0.009949752,19.75271,,7.408313,17.64140476,5.3771,0.387332,992.0643,,
8/24/2021,12:23:00,B,FR4b,1.495546,1.060807,90.92516,101.0623,0.04730522,,0.9982942,0.06568903,0.00866656,19.7501,,8.130372,19.2881371,5.879024,0.3950566,992.0672,,
8/24/2021,12:23:00,B,FR4b,1.495783,1.060172,90.92498,101.0622,0.04730517,,0.9982942,0.06568936,0.008633218,19.74991,,8.193618,19.43346519,5.92332,0.3953,992.0688,,
8/24/2021,12:23:00,B,FR4b,1.49602,1.059538,90.9248,101.0621,0.04730513,,0.9982942,0.06568968,0.008599876,19.74973,,8.256865,19.57879656,5.967617,0.3955435,992.0704,,
8/24/2021,12:23:00,B,FR4b,1.468955,1.06461,90.9141,101.0394,0.04729414,,0.9982932,0.06567518,0.009660974,19.75351,,8.494671,20.14225786,6.13936,0.4188371,992.121,,
8/24/2021,12:23:00,B,FR4b,1.467299,1.064201,90.91331,101.0381,0.04729352,,0.9982931,0.06567463,0.009688726,19.75365,,8.52367,20.20952492,6.159863,0.420244,992.1237,,
8/24/2021,12:23:00,B,FR4b,1.465642,1.063792,90.91251,101.0369,0.0472929,,0.998293,0.06567408,0.009716477,19.7538,,8.55267,20.27679199,6.180366,0.4216509,992.1265,,
8/24/2021,12:23:00,B,FR4b,1.462686,1.092833,90.90784,101.0494,0.04729895,,0.9982936,0.06568209,0.009708538,19.74607,,8.910666,21.0779239,6.424551,0.4298111,992.0848,,
8/24/2021,12:23:00,B,FR4b,1.461949,1.094509,90.90735,101.0496,0.04729904,,0.9982936,0.06568221,0.009730943,19.74574,,8.935501,21.13420671,6.441706,0.430753,992.0837,,
8/24/2021,12:23:00,B,FR4b,1.461211,1.096185,90.90687,101.0497,0.04729913,,0.9982936,0.06568234,0.00975335,19.7454,,8.960338,21.19048624,6.45886,0.4316948,992.0825,,
8/24/2021,12:23:00,B,FR4b,1.455592,1.088524,90.91946,101.0573,0.04730278,,0.9982941,0.06568726,0.007271301,19.75026,,9.01193,21.32636551,6.500276,0.4317057,992.0298,,
8/24/2021,12:23:00,B,FR4b,1.455224,1.088741,90.92004,101.058,0.04730311,,0.9982942,0.06568771,0.007136205,19.75036,,9.022725,21.35162798,6.507976,0.431884,992.0261,,
8/24/2021,12:23:00,B,FR4b,1.454856,1.088957,90.92062,101.0587,0.04730345,,0.9982942,0.06568816,0.007001109,19.75045,,9.033519,21.37689045,6.515676,0.4320623,992.0223,,
8/24/2021,12:23:00,B,FR4b,1.450261,1.033119,90.89784,101.0443,0.04729643,,0.9982942,0.0656901,0.006105628,19.74294,,9.16909,21.68465292,6.609482,0.432,992.1078,,
8/24/2021,12:23:00,B,FR4b,1.449881,1.029888,90.89687,101.0437,0.04729613,,0.9982942,0.06569032,0.006001838,19.74263,,9.1777,21.70461684,6.615567,0.432,992.1114,,
8/24/2021,12:23:00,B,FR4b,1.449501,1.026656,90.8959,101.0431,0.04729582,,0.9982942,0.06569052,0.005898047,19.74233,,9.186309,21.72457747,6.621651,0.432,992.1149,,
8/24/2021,12:23:00,B,FR4b,1.458444,1.06634,90.90564,101.0511,0.04729972,,0.998295,0.06568471,0.009285122,19.74739,,9.425016,22.27397381,6.789107,0.432,992.1337,,
8/24/2021,12:23:00,B,FR4b,1.458817,1.067196,90.90564,101.0512,0.04729977,,0.9982951,0.06568445,0.009445881,19.74749,,9.440958,22.31056502,6.80026,0.432,992.1366,,
8/24/2021,12:23:00,B,FR4b,1.45919,1.068051,90.90564,101.0513,0.04729982,,0.9982951,0.06568418,0.009606642,19.74758,,9.4569,22.34715295,6.811412,0.432,992.1395,,
8/24/2021,12:23:00,B,FR4b,1.469287,1.019704,90.90933,101.0549,0.04730159,,0.9982951,0.06568618,0.006995719,19.74412,,9.719592,22.93774024,6.991423,0.432,992.156,,
8/24/2021,12:23:00,B,FR4b,1.470022,1.017954,90.90974,101.0553,0.04730177,,0.9982951,0.06568616,0.00692844,19.74404,,9.738939,22.98151648,7.004766,0.432,992.1573,,
8/24/2021,12:23:00,B,FR4b,1.470756,1.016203,90.91014,101.0557,0.04730195,,0.9982951,0.06568614,0.006861161,19.74396,,9.758286,23.02529273,7.018109,0.432,992.1586,,
8/24/2021,12:23:00,B,FR4b,1.461623,1.072773,90.82037,100.9976,0.04727362,,0.998299,0.06564843,0.008807197,19.7422,,10.69678,25.24300278,7.694067,0.432,992.116,,
8/24/2021,12:24:00,B,FR4b,1.461334,1.07483,90.8155,100.9945,0.0472721,,0.9982992,0.0656464,0.008857408,19.74203,,10.75418,25.37798966,7.735211,0.432,992.1141,,
8/24/2021,12:24:00,B,FR4b,1.461045,1.076888,90.81062,100.9913,0.04727057,,0.9982995,0.06564436,0.008907617,19.74185,,10.81157,25.51297326,7.776354,0.432,992.1121,,
8/24/2021,12:24:00,B,FR4b,1.462456,1.077941,90.79172,100.9834,0.04726664,,0.9983007,0.06563918,0.008737558,19.72427,,10.73188,25.32857365,7.720149,0.4396351,992.1028,,
8/24/2021,12:24:00,B,FR4b,1.46232,1.07931,90.78866,100.9816,0.04726579,,0.9983009,0.06563804,0.008774151,19.7233,,10.74905,25.36934464,7.732576,0.4400429,992.1014,,
8/24/2021,12:24:00,B,FR4b,1.462185,1.08068,90.78559,100.9798,0.04726493,,0.998301,0.0656369,0.008810745,19.72232,,10.76621,25.41011564,7.745003,0.4404507,992.0999,,
8/24/2021,12:24:00,B,FR4b,1.502183,1.095833,90.81227,101.0292,0.04728881,,0.9983035,0.06558683,0.007361516,19.70679,,11.41319,26.87804876,8.192429,0.432987,992.0745,,
8/24/2021,12:24:00,B,FR4b,1.504408,1.096689,90.81332,101.0318,0.04729003,,0.9983037,0.06558396,0.007278307,19.70557,,11.44718,26.95511569,8.215919,0.4327398,992.0728,,
8/24/2021,12:24:00,B,FR4b,1.506634,1.097546,90.81437,101.0343,0.04729126,,0.9983038,0.0655811,0.007195097,19.70434,,11.48118,27.03217934,8.239408,0.4324926,992.0712,,
8/24/2021,12:24:00,B,FR4b,1.493188,1.040401,90.59947,100.8735,0.04721295,,0.9983106,0.06555684,0.007863216,19.70107,,11.75308,27.66918724,8.433568,0.4323069,992.0963,,
8/24/2021,12:24:00,B,FR4b,1.493346,1.037633,90.58833,100.8658,0.04720921,,0.998311,0.06555439,0.007867727,19.70055,,11.78261,27.73731716,8.454334,0.432126,992.097,,
8/24/2021,12:24:00,B,FR4b,1.493505,1.034864,90.57719,100.8581,0.04720546,,0.9983115,0.06555194,0.007872238,19.70003,,11.81215,27.80544708,8.4751,0.4319452,992.0978,,
8/24/2021,12:24:00,B,FR4b,1.464525,1.037488,90.52466,100.8478,0.0472003,,0.998316,0.06554794,0.00964582,19.64474,,12.2625,28.85014528,8.793524,0.432,992.0815,,
8/24/2021,12:24:00,B,FR4b,1.462611,1.036376,90.517,100.8437,0.04719829,,0.9983164,0.06554718,0.009759449,19.64159,,12.29353,28.92227455,8.815509,0.432,992.0811,,
8/24/2021,12:24:00,B,FR4b,1.460698,1.035265,90.50935,100.8396,0.04719628,,0.9983168,0.06554642,0.009873079,19.63844,,12.32456,28.99440381,8.837494,0.432,992.0807,,
8/24/2021,12:24:00,B,FR4b,1.465237,1.070989,88.96285,99.24471,0.04445482,,0.9984837,0.06188351,0.009630941,19.57687,,13.07717,30.7216939,9.363972,0.432,992.1319,,
8/24/2021,12:24:00,B,FR4b,1.464825,1.073018,88.87691,99.15707,0.04430446,,0.998493,0.06168265,0.009658331,19.57222,,13.1289,30.84067684,9.400238,0.432,992.1343,,
8/24/2021,12:24:00,B,FR4b,1.464412,1.075047,88.79097,99.06945,0.0441541,,0.9985023,0.06148179,0.00968572,19.56756,,13.18063,30.9596565,9.436503,0.432,992.1367,,
8/24/2021,12:24:00,B,FR4b,1.508242,1.087958,78.78663,92.8536,0.04302994,,0.9988176,0.06001864,0.01146299,18.77242,,13.469,31.6386854,9.643471,0.4397261,991.9918,,
8/24/2021,12:24:00,B,FR4b,1.510715,1.089458,78.20768,92.47957,0.04290688,,0.9988385,0.05985636,0.01155495,18.72777,,13.50189,31.71511584,9.666767,0.4401462,991.9851,,
8/24/2021,12:24:00,B,FR4b,1.513187,1.090958,77.62873,92.10554,0.04278383,,0.9988594,0.05969407,0.0116469,18.68312,,13.53479,31.79154629,9.690063,0.4405663,991.9784,,
8/24/2021,12:24:00,B,FR4b,1.49626,1.099829,76.40524,92.28573,0.04290738,,0.9989841,0.06008005,0.01098218,16.20321,,14.0108,32.80820971,9.999942,0.4329846,992.0867,,
8/24/2021,12:24:00,B,FR4b,1.496309,1.100607,76.11548,92.15672,0.0428885,,0.9989979,0.06006771,0.01098608,16.05062,,14.04339,32.87926614,10.0216,0.4327445,992.0894,,
8/24/2021,12:24:00,B,FR4b,1.496358,1.101385,75.82572,92.02769,0.04286963,,0.9990118,0.06005538,0.01098998,15.89803,,14.07597,32.95029633,10.04325,0.4325044,992.092,,
8/24/2021,12:24:00,B,FR4b,1.486669,1.048684,74.02667,92.43839,0.04300619,,0.9991964,0.06010892,0.009524828,15.07983,,14.29485,33.51968611,10.2168,0.4167767,992.1214,,
8/24/2021,12:24:00,B,FR4b,1.485767,1.046007,73.89977,92.46394,0.04301567,,0.9992093,0.06011946,0.009429975,14.97982,,14.31761,33.5739184,10.23333,0.4157481,992.1254,,
8/24/2021,12:24:00,B,FR4b,1.484865,1.04333,73.77288,92.4895,0.04302516,,0.9992223,0.06013,0.009335123,14.8798,,14.34037,33.62815068,10.24986,0.4147196,992.1294,,
8/24/2021,12:24:00,B,FR4b,1.468911,1.037584,73.71064,93.43079,0.04346021,,0.9992863,0.06073691,0.01042012,14.00714,,14.57506,34.18379374,10.41922,0.406818,992.103,,
8/24/2021,12:24:00,B,FR4b,1.467834,1.036085,73.6644,93.48987,0.04348669,,0.999294,0.06077079,0.01044617,13.94088,,14.59285,34.22706802,10.43241,0.4060346,992.1022,,
8/24/2021,12:24:00,B,FR4b,1.466757,1.034585,73.61816,93.54895,0.04351316,,0.9993017,0.06080467,0.01047222,13.87463,,14.61064,34.2703095,10.44559,0.4052513,992.1014,,
8/24/2021,12:24:00,B,FR4b,1.460404,1.065658,73.2144,93.6487,0.04354837,,0.9993702,0.06127261,0.01032638,13.59178,,14.91131,34.95525046,10.65436,0.39748,992.1006,,
8/24/2021,12:24:00,B,FR4b,1.459694,1.067227,73.19009,93.67522,0.04356001,,0.9993754,0.0613119,0.01034189,13.55612,,14.93322,35.00561136,10.66971,0.3968715,992.1,,
8/24/2021,12:24:00,B,FR4b,1.458985,1.068797,73.16577,93.70174,0.04357166,,0.9993807,0.06135119,0.0103574,13.52046,,14.95512,35.05597225,10.68506,0.396263,992.0994,,
8/24/2021,12:24:00,B,FR4b,1.453093,1.060781,72.82859,94.44622,0.04390464,,0.9994151,0.06144027,0.00970516,13.2845,,14.77232,34.61824258,10.55164,0.3884963,992.0911,,
8/24/2021,12:24:00,B,FR4b,1.452624,1.061047,72.8006,94.48903,0.04392356,,0.9994186,0.06145594,0.009666334,13.2649,,14.76942,34.6104998,10.54928,0.3878925,992.0906,,
8/24/2021,12:24:00,B,FR4b,1.452154,1.061312,72.77261,94.53184,0.04394249,,0.9994221,0.0614716,0.009627507,13.24531,,14.76652,34.60275701,10.54692,0.3872888,992.0901,,
8/24/2021,12:24:00,B,FR4b,1.50136,1.033277,72.70148,94.79409,0.04406064,,0.99944,0.06162986,0.008752888,12.83056,,15.35143,35.97798672,10.96609,0.3716744,992.1073,,
8/24/2021,12:24:00,B,FR4b,1.503905,1.031585,72.68987,94.82525,0.04407462,,0.9994417,0.06164085,0.008690861,12.80234,,15.37946,36.04366913,10.98611,0.3706444,992.108,,
8/24/2021,12:24:00,B,FR4b,1.506449,1.029891,72.67825,94.85641,0.0440886,,0.9994435,0.06165184,0.008628833,12.77411,,15.40748,36.10938436,11.00614,0.3696143,992.1088,,
8/24/2021,12:24:00,B,FR4b,1.458482,1.035918,72.56853,95.36617,0.04431551,,0.9994832,0.061988,0.01014477,12.62023,,15.95851,37.3949487,11.39798,0.353905,992.2304,,
8/24/2021,12:24:00,B,FR4b,1.456989,1.035617,72.56073,95.40002,0.04433062,,0.9994859,0.06201001,0.01020702,12.60232,,16.00173,37.49603138,11.42879,0.3526935,992.2374,,
8/24/2021,12:24:00,B,FR4b,1.455497,1.035315,72.55293,95.43388,0.04434571,,0.9994884,0.06203202,0.01026926,12.58441,,16.04495,37.59711406,11.4596,0.351482,992.2444,,
8/24/2021,12:24:00,B,FR4b,1.414436,0.9573083,71.01955,93.81371,0.04355705,,0.9995021,0.06097892,0.01055417,12.41168,,16.63114,38.92431227,11.86413,0.3514917,992.2284,,
8/24/2021,12:24:00,B,FR4b,1.411135,0.9531689,70.93323,93.73705,0.04351925,,0.9995037,0.06092909,0.0106033,12.39852,,16.6758,39.02631358,11.89522,0.3511286,992.2303,,
8/24/2021,12:24:00,B,FR4b,1.407834,0.9490294,70.8469,93.66039,0.04348144,,0.9995053,0.06087926,0.01065242,12.38535,,16.72046,39.1283149,11.92631,0.3507655,992.2322,,
8/24/2021,12:24:00,B,FR4b,1.394962,0.9846945,69.38177,93.15022,0.04319667,,0.9996122,0.06085389,0.008510544,11.65796,,17.38107,40.67431233,12.39753,0.351,992.1694,,
8/24/2021,12:24:00,B,FR4b,1.393319,0.9848135,69.26769,93.08589,0.04316339,,0.9996183,0.06082854,0.008402417,11.61468,,17.43052,40.78901049,12.43249,0.351,992.1658,,
8/24/2021,12:24:00,B,FR4b,1.391675,0.9849325,69.15361,93.02157,0.04313011,,0.9996244,0.0608032,0.008294291,11.57139,,17.47996,40.90370866,12.46745,0.351,992.162,,
8/24/2021,12:24:00,B,FR4b,1.399249,0.9758886,68.25154,93.57195,0.0433423,,0.9996617,0.06085622,0.01101601,11.19699,,17.52751,41.00593963,12.49861,0.351,992.2053,,
8/24/2021,12:24:00,B,FR4b,1.399331,0.9761351,68.16849,93.58965,0.04334704,,0.9996662,0.0608579,0.01111761,11.16015,,17.54543,41.04734383,12.51123,0.351,992.2063,,
8/24/2021,11:57:00,C,FR4c,1.505231,0.9954466,91.50461,101.8996,0.04770087,,0.9983121,0.06622308,0.007900603,19.64597,,1.168471,3.187897412,0.9716711,0.4340777,992.2071,,
8/24/2021,11:57:00,C,FR4c,1.518371,1.023109,90.98133,101.2626,0.04740179,,0.9983072,0.06581668,0.008005929,19.66729,,1.383513,3.507286858,1.069021,0.4403521,992.1768,,
8/24/2021,11:57:00,C,FR4c,1.518999,1.0245,90.98119,101.26,0.04740054,,0.998307,0.06581523,0.008019571,19.66841,,1.394323,3.523930559,1.074094,0.440708,992.1753,,
8/24/2021,11:57:00,C,FR4c,1.519626,1.025891,90.98104,101.2574,0.04739929,,0.9983068,0.06581379,0.008033214,19.66953,,1.405132,3.54057426,1.079167,0.441064,992.1738,,
8/24/2021,11:57:00,C,FR4c,1.520254,1.027282,90.9809,101.2548,0.04739804,,0.9983066,0.06581234,0.008046857,19.67065,,1.415942,3.557221242,1.084241,0.4414199,992.1723,,
8/24/2021,11:57:00,C,FR4c,1.521113,1.019083,90.99235,101.2372,0.04738963,,0.9983014,0.06578515,0.007703738,19.69953,,2.276503,5.565830231,1.696465,0.4408039,992.2056,,
8/24/2021,11:57:00,C,FR4c,1.521592,1.019321,90.99287,101.236,0.04738903,,0.9983011,0.06578337,0.00770794,19.70123,,2.323107,5.67280858,1.729072,0.4409759,992.2068,,
8/24/2021,11:57:00,C,FR4c,1.522071,1.019558,90.99339,101.2347,0.04738843,,0.9983009,0.0657816,0.007712143,19.70294,,2.369711,5.77978365,1.761678,0.441148,992.208,,
8/24/2021,11:57:00,C,FR4c,1.517928,0.9801617,90.9819,101.1822,0.04736312,,0.9982994,0.06576631,0.007708282,19.71369,,2.785017,6.884058619,2.098261,0.4331073,992.2437,,
8/24/2021,11:57:00,C,FR4c,1.517793,0.9780198,90.98155,101.1793,0.04736173,,0.9982992,0.06576499,0.007705351,19.71481,,2.824376,6.983159672,2.128467,0.432705,992.2463,,
8/24/2021,11:57:00,C,FR4c,1.517658,0.9758778,90.98122,101.1764,0.04736034,,0.998299,0.06576365,0.007702421,19.71593,,2.863734,7.082264006,2.158674,0.4323026,992.2488,,
8/24/2021,11:57:00,C,FR4c,1.513587,0.994399,90.99839,101.1855,0.04736476,,0.9982981,0.06576998,0.006322066,19.72804,,3.428928,8.948743725,2.727577,0.447944,992.2574,,
8/24/2021,11:57:00,C,FR4c,1.513297,0.9945147,90.99903,101.1848,0.04736443,,0.998298,0.06576995,0.006251042,19.72892,,3.467575,9.069970763,2.764527,0.4485801,992.2586,,
8/24/2021,11:57:00,C,FR4c,1.513007,0.9946304,90.99968,101.1841,0.04736411,,0.9982979,0.06576992,0.006180017,19.7298,,3.506221,9.191197801,2.801477,0.4492162,992.2598,,
8/24/2021,11:57:00,C,FR4c,1.537647,1.057092,90.98721,101.1579,0.04735146,,0.9982967,0.06575264,0.007842637,19.7379,,4.275291,10.40071228,3.170137,0.4339352,992.2507,,
8/24/2021,11:57:00,C,FR4c,1.538824,1.060677,90.98694,101.1567,0.04735089,,0.9982966,0.06575187,0.007898225,19.73859,,4.327475,10.50431136,3.201714,0.4334834,992.2505,,
8/24/2021,11:57:00,C,FR4c,1.54,1.064261,90.98667,101.1555,0.04735032,,0.9982966,0.06575111,0.007953813,19.73928,,4.379658,10.60791373,3.233292,0.4330317,992.2502,,
8/24/2021,11:58:00,C,FR4c,1.538968,1.03134,90.99936,101.1586,0.04735186,,0.9982955,0.06575311,0.008483681,19.7422,,4.670006,11.17593212,3.406424,0.4403047,992.1814,,
8/24/2021,11:58:00,C,FR4c,1.539432,1.030947,90.99976,101.1582,0.04735166,,0.9982954,0.06575285,0.008545762,19.74253,,4.701618,11.23190325,3.423484,0.4403626,992.1776,,
8/24/2021,11:58:00,C,FR4c,1.539896,1.030554,91.00015,101.1578,0.04735147,,0.9982954,0.06575259,0.008607842,19.74286,,4.73323,11.2878711,3.440543,0.4404205,992.1739,,
8/24/2021,11:58:00,C,FR4c,1.500222,1.051968,90.9759,101.1283,0.04734038,,0.9982954,0.06573773,0.008012323,19.74399,,5.352234,12.67562705,3.863531,0.4406829,992.1981,,
8/24/2021,11:58:00,C,FR4c,1.498118,1.052398,90.9749,101.1268,0.04733983,,0.9982954,0.065737,0.007991873,19.74411,,5.390892,12.76070907,3.889464,0.4408543,992.1979,,
8/24/2021,11:58:00,C,FR4c,1.496014,1.052827,90.9739,101.1254,0.04733929,,0.9982954,0.06573626,0.007971423,19.74423,,5.42955,12.84579437,3.915398,0.4410257,992.1977,,
8/24/2021,11:58:00,C,FR4c,1.507582,1.084857,90.98881,101.13,0.04733849,,0.9982939,0.06573512,0.006504672,19.74287,,5.792967,13.72238561,4.182583,0.441,992.1985,,
8/24/2021,11:58:00,C,FR4c,1.50735,1.087005,90.98907,101.1296,0.04733821,,0.9982939,0.06573474,0.006415384,19.74282,,5.825121,13.7976612,4.205527,0.441,992.1992,,
8/24/2021,11:58:00,C,FR4c,1.507117,1.089152,90.98933,101.1292,0.04733793,,0.9982938,0.06573436,0.006326096,19.74277,,5.857275,13.8729368,4.228471,0.441,992.1997,,
8/24/2021,11:58:00,C,FR4c,1.506885,1.0913,90.98959,101.1288,0.04733765,,0.9982938,0.06573398,0.006236807,19.74273,,5.889429,13.94821239,4.251415,0.441,992.2003,,
8/24/2021,11:58:00,C,FR4c,1.515152,1.0288,90.98317,101.1238,0.04733513,,0.9982939,0.06572428,0.01033905,19.74899,,6.715159,15.93079775,4.855707,0.448955,992.1997,,
8/24/2021,11:58:00,C,FR4c,1.515805,1.026351,90.98316,101.1236,0.04733497,,0.9982939,0.06572375,0.01051431,19.74928,,6.765525,16.0517492,4.892573,0.4493587,992.1997,,
8/24/2021,11:58:00,C,FR4c,1.516457,1.023902,90.98315,101.1235,0.04733482,,0.9982939,0.06572323,0.01068957,19.74957,,6.815891,16.17270065,4.929439,0.4497623,992.1997,,
8/24/2021,11:58:00,C,FR4c,1.504294,1.076709,90.9754,101.1148,0.04733067,,0.9982939,0.0657239,0.006476033,19.75283,,6.999166,16.6268214,5.067855,0.449784,992.226,,
8/24/2021,11:58:00,C,FR4c,1.503846,1.078078,90.97488,101.1143,0.0473304,,0.9982939,0.06572372,0.006349131,19.75313,,7.026907,16.69410158,5.088362,0.449957,992.2273,,
8/24/2021,11:58:00,C,FR4c,1.503398,1.079447,90.97434,101.1137,0.04733013,,0.9982939,0.06572354,0.006222229,19.75343,,7.054649,16.76138177,5.108869,0.45013,992.2286,,
8/24/2021,11:58:00,C,FR4c,1.499863,1.018231,90.96072,101.1005,0.04732373,,0.9982941,0.06571513,0.006647727,19.74937,,7.561062,17.9387637,5.467735,0.442233,992.272,,
8/24/2021,11:58:00,C,FR4c,1.499434,1.016235,90.95986,101.0997,0.04732332,,0.9982941,0.06571472,0.006581604,19.74924,,7.591331,18.00979716,5.489386,0.4418408,992.2748,,
8/24/2021,11:58:00,C,FR4c,1.499006,1.014239,90.95901,101.0988,0.0473229,,0.9982941,0.0657143,0.006515482,19.74911,,7.621601,18.08083063,5.511037,0.4414487,992.2775,,
8/24/2021,11:58:00,C,FR4c,1.550475,1.10104,90.94611,101.1164,0.04733144,,0.9982938,0.06572565,0.009277304,19.74486,,8.595477,20.27648687,6.180273,0.4490221,992.2265,,
8/24/2021,11:58:00,C,FR4c,1.553052,1.10425,90.94516,101.117,0.04733174,,0.9982938,0.06572606,0.009428074,19.74456,,8.656483,20.41482021,6.222437,0.4492521,992.2248,,
8/24/2021,11:58:00,C,FR4c,1.555629,1.107461,90.94421,101.1176,0.04733205,,0.9982938,0.06572647,0.009578844,19.74426,,8.717488,20.55315683,6.264602,0.4494821,992.2231,,
8/24/2021,11:58:00,C,FR4c,1.48837,1.042168,90.97517,101.1039,0.04732545,,0.9982924,0.06571755,0.009394845,19.75628,,8.809127,20.63243832,6.288767,0.449687,992.1876,,
8/24/2021,11:58:00,C,FR4c,1.485927,1.040592,90.97652,101.1036,0.04732528,,0.9982923,0.06571732,0.009442031,19.75682,,8.834287,20.68250394,6.304027,0.4498576,992.1847,,
8/24/2021,11:58:00,C,FR4c,1.483483,1.039016,90.97787,101.1032,0.04732512,,0.9982923,0.06571709,0.009489219,19.75736,,8.859447,20.73256956,6.319287,0.4500281,992.1818,,
8/24/2021,11:58:00,C,FR4c,1.495875,1.058004,90.97497,101.0979,0.04732254,,0.9982971,0.06566443,0.008623171,19.75804,,9.479767,22.27722512,6.790098,0.45,992.1896,,
8/24/2021,11:58:00,C,FR4c,1.495097,1.057601,90.97547,101.0973,0.04732226,,0.9982973,0.06566145,0.008572724,19.75834,,9.514367,22.36028615,6.815415,0.45,992.1893,,
8/24/2021,11:58:00,C,FR4c,1.494318,1.057197,90.97598,101.0968,0.04732198,,0.9982976,0.06565847,0.008522278,19.75863,,9.548968,22.44335374,6.840734,0.45,992.189,,
8/24/2021,11:58:00,C,FR4c,1.486516,1.039795,90.88094,101.0699,0.04730868,,0.9983002,0.06568854,0.01084557,19.7343,,9.852942,23.16468906,7.060597,0.45,992.2314,,
8/24/2021,11:58:00,C,FR4c,1.486399,1.039314,90.87583,101.0684,0.04730792,,0.9983004,0.06568901,0.01095023,19.73303,,9.882329,23.23602108,7.082339,0.45,992.2338,,
8/24/2021,11:58:00,C,FR4c,1.486282,1.038833,90.87074,101.0669,0.04730717,,0.9983007,0.06568948,0.01105488,19.73175,,9.911716,23.30735639,7.104082,0.45,992.2363,,
8/24/2021,11:58:00,C,FR4c,1.486165,1.038352,90.86563,101.0654,0.04730641,,0.998301,0.06568995,0.01115954,19.73047,,9.941103,23.37868513,7.125823,0.45,992.2386,,
8/24/2021,11:58:00,C,FR4c,1.490227,1.075145,90.86835,101.057,0.0473024,,0.9982997,0.06562211,0.01015788,19.72283,,10.41993,25.51897719,7.778184,0.4420616,992.2473,,
8/24/2021,11:58:00,C,FR4c,1.490262,1.07663,90.86635,101.056,0.0473019,,0.9982997,0.06561932,0.01015887,19.72189,,10.45148,25.64486959,7.816556,0.4416584,992.2487,,
8/24/2021,11:58:00,C,FR4c,1.490297,1.078115,90.86435,101.0549,0.04730139,,0.9982997,0.06561652,0.01015987,19.72096,,10.48302,25.7707587,7.854927,0.4412553,992.2501,,
8/24/2021,11:58:00,C,FR4c,1.534066,1.087548,90.74259,100.9824,0.04726598,,0.9983058,0.06563117,0.01019257,19.72205,,11.5034,27.16187751,8.27894,0.4490767,992.2233,,
8/24/2021,11:58:00,C,FR4c,1.536371,1.088814,90.73639,100.9785,0.04726409,,0.9983061,0.06563046,0.01017429,19.72192,,11.56601,27.2799451,8.314927,0.4493017,992.2221,,
8/24/2021,11:58:00,C,FR4c,1.538676,1.090081,90.73019,100.9747,0.0472622,,0.9983064,0.06562974,0.01015601,19.72179,,11.62862,27.39800941,8.350913,0.4495267,992.2209,,
8/24/2021,11:58:00,C,FR4c,1.52533,1.038043,89.66455,100.1154,0.04684421,,0.9983371,0.06507296,0.009253691,19.53805,,11.64723,27.28514195,8.316511,0.449742,992.2465,,
8/24/2021,11:58:00,C,FR4c,1.525566,1.035581,89.60707,100.0696,0.04682193,,0.9983388,0.06504457,0.009208126,19.5286,,11.67016,27.31044379,8.324223,0.4499125,992.2473,,
8/24/2021,11:58:00,C,FR4c,1.525801,1.033119,89.54959,100.0239,0.04679965,,0.9983405,0.06501617,0.009162561,19.51914,,11.69309,27.33573906,8.331933,0.4500829,992.2481,,
8/24/2021,11:58:00,C,FR4c,1.506992,1.037751,89.37569,100.5544,0.04581403,,0.9985214,0.06370931,0.008701966,19.18081,,12.66474,29.60082444,9.022331,0.45,992.2142,,
8/24/2021,11:58:00,C,FR4c,1.505746,1.036894,89.34389,100.5634,0.04575404,,0.9985315,0.06362972,0.008658526,19.15936,,12.71591,29.71680869,9.057683,0.45,992.2131,,
8/24/2021,11:58:00,C,FR4c,1.504501,1.036036,89.31207,100.5725,0.04569405,,0.9985415,0.06355012,0.008615084,19.1379,,12.76707,29.83279623,9.093036,0.45,992.2119,,
8/24/2021,11:58:00,C,FR4c,1.500131,1.036686,82.84413,95.93201,0.04462817,,0.9986737,0.06213735,0.009719018,18.54892,,13.17334,30.80662172,9.389858,0.4423324,992.2451,,
8/24/2021,11:58:00,C,FR4c,1.499511,1.036811,82.50588,95.70329,0.04455198,,0.9986843,0.06203638,0.009766113,18.51123,,13.21528,30.90553577,9.420007,0.441936,992.2461,,
8/24/2021,11:58:00,C,FR4c,1.498892,1.036936,82.16763,95.47456,0.04447579,,0.998695,0.0619354,0.009813208,18.47355,,13.25722,31.00444653,9.450155,0.4415397,992.2471,,
8/24/2021,11:58:00,C,FR4c,1.528846,1.059861,80.77377,95.52782,0.04452261,,0.9988304,0.06229899,0.01052914,17.00396,,14.16251,33.0966546,10.08786,0.4337063,992.2397,,
8/24/2021,11:58:00,C,FR4c,1.530331,1.061071,80.56593,95.43406,0.04450296,,0.9988403,0.06228881,0.01058961,16.91438,,14.2185,33.22677272,10.12752,0.4331348,992.24,,
